  Trial 284 | Epoch 170 | GP NLPD: 250134.16 | JEPA Loss:   0.92 | SR: 1.91
  Trial 284 | Epoch 180 | GP NLPD: 250730.41 | JEPA Loss:   0.96 | SR: 1.86
  Trial 284 | Epoch 190 | GP NLPD: 250148.05 | JEPA Loss:   0.92 | SR: 1.90
  Trial 284 | Epoch 200 | GP NLPD: 248792.61 | JEPA Loss:   0.96 | SR: 1.82
  Trial 284 | Epoch 210 | GP NLPD: 249197.58 | JEPA Loss:   0.97 | SR: 1.79
  Trial 284 | Epoch 220 | GP NLPD: 248003.94 | JEPA Loss:   0.94 | SR: 1.82
  Trial 284 | Epoch 230 | GP NLPD: 247297.85 | JEPA Loss:   0.92 | SR: 1.88
  Trial 284 | Epoch 240 | GP NLPD: 247989.60 | JEPA Loss:   0.91 | SR: 1.86
  Trial 284 | Epoch 250 | GP NLPD: 246708.07 | JEPA Loss:   0.96 | SR: 1.86
  Trial 284 | Epoch 260 | GP NLPD: 246212.74 | JEPA Loss:   0.89 | SR: 1.92
  Trial 284 | Epoch 270 | GP NLPD: 245910.00 | JEPA Loss:   0.89 | SR: 1.95
  Trial 284 | Epoch 280 | GP NLPD: 245235.31 | JEPA Loss:   0.96 | SR: 1.88
  Trial 284 | Epoch 290 | GP NLPD: 244321.66 | JEPA Loss:   0.87 | SR: 1.99
  Trial 284 | Epoch 299 | GP NLPD: 244099.57 | JEPA Loss:   0.87 | SR: 1.94
[I 2026-09-04 01:46:23,582] Trial 284 finished with values: [242290.5703125, 0.762487697104613, -2.2161247928937278] and parameters: {'encoder_layers': 2, 'encoder_hidden': 32, 'latent_dim': 7, 'gp_num_inducing': 256, 'gp_kernel': 'Matern32', 'gp_periodic': True, 'gp_composition': 'multiplicative', 'gp_mean': 'Constant', 'lr': 0.0019202928033968346, 'gp_lr': 0.015958729947080228, 'var_weight': 22.86628996503969, 'cov_weight': 44.334893952817794, 'topo_weight': 4.528898637732294, 'ema_tau': 0.997626792078338, 'aug_noise': 0.026102268557593213, 'aug_dropout': 0.08333322854493784}.
  Trial 285: JIT compilation took 0.0s
  Trial 285 | Epoch 000 | GP NLPD: 253172.44 | JEPA Loss:   0.73 | SR: 2.72
  Trial 285 | Epoch 010 | GP NLPD: 276494.38 | JEPA Loss:   0.59 | SR: 3.93
  Trial 285 | Epoch 020 | GP NLPD: 287797.54 | JEPA Loss:   0.73 | SR: 2.91
  Trial 285 | Epoch 030 | GP NLPD: 286594.19 | JEPA Loss:   0.82 | SR: 2.50
  Trial 285 | Epoch 040 | GP NLPD: 287950.14 | JEPA Loss:   0.87 | SR: 2.37
  Trial 285 | Epoch 050 | GP NLPD: 288612.32 | JEPA Loss:   0.85 | SR: 2.36
  Trial 285 | Epoch 060 | GP NLPD: 288500.72 | JEPA Loss:   0.86 | SR: 2.38
  Trial 285 | Epoch 070 | GP NLPD: 288044.30 | JEPA Loss:   0.86 | SR: 2.36
  Trial 285 | Epoch 080 | GP NLPD: 287593.97 | JEPA Loss:   0.86 | SR: 2.40
  Trial 285 | Epoch 090 | GP NLPD: 287869.05 | JEPA Loss:   0.86 | SR: 2.41
  Trial 285 | Epoch 100 | GP NLPD: 288250.91 | JEPA Loss:   0.86 | SR: 2.43
  Trial 285 | Epoch 110 | GP NLPD: 288486.66 | JEPA Loss:   0.87 | SR: 2.42
  Trial 285 | Epoch 120 | GP NLPD: 289155.68 | JEPA Loss:   0.86 | SR: 2.45
  Trial 285 | Epoch 130 | GP NLPD: 289573.76 | JEPA Loss:   0.88 | SR: 2.43
  Trial 285 | Epoch 140 | GP NLPD: 290259.84 | JEPA Loss:   0.87 | SR: 2.46
  Trial 285 | Epoch 150 | GP NLPD: 290585.28 | JEPA Loss:   0.88 | SR: 2.46
  Trial 285 | Epoch 160 | GP NLPD: 290865.03 | JEPA Loss:   0.88 | SR: 2.45
  Trial 285 | Epoch 170 | GP NLPD: 290637.52 | JEPA Loss:   0.89 | SR: 2.42
  Trial 285 | Epoch 180 | GP NLPD: 291091.94 | JEPA Loss:   0.87 | SR: 2.46
  Trial 285 | Epoch 190 | GP NLPD: 291694.99 | JEPA Loss:   0.88 | SR: 2.46
  Trial 285 | Epoch 200 | GP NLPD: 291048.21 | JEPA Loss:   0.87 | SR: 2.48
  Trial 285 | Epoch 210 | GP NLPD: 290811.61 | JEPA Loss:   0.87 | SR: 2.47
  Trial 285 | Epoch 220 | GP NLPD: 289964.77 | JEPA Loss:   0.87 | SR: 2.44
  Trial 285 | Epoch 230 | GP NLPD: 289628.88 | JEPA Loss:   0.86 | SR: 2.48
  Trial 285 | Epoch 240 | GP NLPD: 289563.25 | JEPA Loss:   0.88 | SR: 2.42
  Trial 285 | Epoch 250 | GP NLPD: 289491.22 | JEPA Loss:   0.87 | SR: 2.43
  Trial 285 | Epoch 260 | GP NLPD: 289007.36 | JEPA Loss:   0.86 | SR: 2.43
  Trial 285 | Epoch 270 | GP NLPD: 288933.17 | JEPA Loss:   0.87 | SR: 2.40
  Trial 285 | Epoch 280 | GP NLPD: 288283.65 | JEPA Loss:   0.87 | SR: 2.43
  Trial 285 | Epoch 290 | GP NLPD: 287564.39 | JEPA Loss:   0.88 | SR: 2.42
  Trial 285 | Epoch 299 | GP NLPD: 287710.45 | JEPA Loss:   0.88 | SR: 2.42
[I 2026-09-04 01:47:06,244] Trial 285 finished with values: [286594.1927083333, 0.8179179430007935, -2.502924680709839] and parameters: {'encoder_layers': 2, 'encoder_hidden': 32, 'latent_dim': 9, 'gp_num_inducing': 256, 'gp_kernel': 'RBF', 'gp_periodic': False, 'gp_composition': 'additive', 'gp_mean': 'Zero', 'lr': 0.00030287453488654767, 'gp_lr': 0.0024115016063732246, 'var_weight': 13.976881155514263, 'cov_weight': 48.0288251767834, 'topo_weight': 4.629866469735148, 'ema_tau': 0.995972396994605, 'aug_noise': 0.026102268557593213, 'aug_dropout': 0.08333322854493784}.
  Trial 286: JIT compilation took 0.0s
  Trial 286 | Epoch 000 | GP NLPD: 180815.35 | JEPA Loss:   0.65 | SR: 1.98
  Trial 286 | Epoch 010 | GP NLPD: 212815.15 | JEPA Loss:   1.29 | SR: 1.28
  Trial 286 | Epoch 020 | GP NLPD: 229920.88 | JEPA Loss:   0.95 | SR: 1.46
  Trial 286 | Epoch 030 | GP NLPD: 228413.89 | JEPA Loss:   0.77 | SR: 2.06
  Trial 286 | Epoch 040 | GP NLPD: 224449.57 | JEPA Loss:   0.77 | SR: 2.30
  Trial 286 | Epoch 050 | GP NLPD: 222683.52 | JEPA Loss:   0.86 | SR: 2.32
  Trial 286 | Epoch 060 | GP NLPD: 222498.05 | JEPA Loss:   0.90 | SR: 2.24
  Trial 286 | Epoch 070 | GP NLPD: 221713.89 | JEPA Loss:   0.80 | SR: 2.37
  Trial 286 | Epoch 080 | GP NLPD: 214986.18 | JEPA Loss:   0.91 | SR: 2.11
  Trial 286 | Epoch 090 | GP NLPD: 211676.59 | JEPA Loss:   0.98 | SR: 1.94
  Trial 286 | Epoch 100 | GP NLPD: 211721.25 | JEPA Loss:   0.99 | SR: 1.97
  Trial 286 | Epoch 110 | GP NLPD: 212570.37 | JEPA Loss:   1.06 | SR: 1.88
  Trial 286 | Epoch 120 | GP NLPD: 213290.41 | JEPA Loss:   1.04 | SR: 1.88
  Trial 286 | Epoch 130 | GP NLPD: 213972.65 | JEPA Loss:   1.07 | SR: 1.82
  Trial 286 | Epoch 140 | GP NLPD: 214273.27 | JEPA Loss:   1.17 | SR: 1.90
  Trial 286 | Epoch 150 | GP NLPD: 214969.12 | JEPA Loss:   1.19 | SR: 1.89
  Trial 286 | Epoch 160 | GP NLPD: 216702.25 | JEPA Loss:   1.19 | SR: 1.90
  Trial 286 | Epoch 170 | GP NLPD: 217570.83 | JEPA Loss:   1.23 | SR: 1.89
  Trial 286 | Epoch 180 | GP NLPD: 219108.62 | JEPA Loss:   1.34 | SR: 1.91
  Trial 286 | Epoch 190 | GP NLPD: 219371.30 | JEPA Loss:   1.24 | SR: 1.93
  Trial 286 | Epoch 200 | GP NLPD: 219703.15 | JEPA Loss:   1.42 | SR: 1.86
  Trial 286 | Epoch 210 | GP NLPD: 219475.93 | JEPA Loss:   1.44 | SR: 1.87
  Trial 286 | Epoch 220 | GP NLPD: 220152.29 | JEPA Loss:   1.52 | SR: 1.92
  Trial 286 | Epoch 230 | GP NLPD: 220210.02 | JEPA Loss:   1.45 | SR: 1.87
  Trial 286 | Epoch 240 | GP NLPD: 220903.41 | JEPA Loss:   1.58 | SR: 1.91
  Trial 286 | Epoch 250 | GP NLPD: 221764.58 | JEPA Loss:   1.62 | SR: 1.92
  Trial 286 | Epoch 260 | GP NLPD: 222352.88 | JEPA Loss:   1.73 | SR: 1.95
  Trial 286 | Epoch 270 | GP NLPD: 222590.47 | JEPA Loss:   1.70 | SR: 1.94
  Trial 286 | Epoch 280 | GP NLPD: 223566.62 | JEPA Loss:   1.78 | SR: 1.98
  Trial 286 | Epoch 290 | GP NLPD: 223620.48 | JEPA Loss:   1.96 | SR: 1.90
  Trial 286 | Epoch 299 | GP NLPD: 224014.63 | JEPA Loss:   1.90 | SR: 1.99
[I 2026-09-04 01:47:53,899] Trial 286 finished with values: [210995.71354166666, 0.9117698520421982, -1.98236080010732] and parameters: {'encoder_layers': 3, 'encoder_hidden': 32, 'latent_dim': 6, 'gp_num_inducing': 256, 'gp_kernel': 'Matern52', 'gp_periodic': True, 'gp_composition': 'multiplicative', 'gp_mean': 'Zero', 'lr': 0.0026544586619670126, 'gp_lr': 0.0024115016063732246, 'var_weight': 26.541671589402718, 'cov_weight': 22.47350616431367, 'topo_weight': 1.261097102094872, 'ema_tau': 0.9974158937221028, 'aug_noise': 0.09715031036948917, 'aug_dropout': 0.1288709725339051}.
  Trial 287: JIT compilation took 0.0s
  Trial 287 | Epoch 000 | GP NLPD: 190759.00 | JEPA Loss:   1.67 | SR: 1.25
  Trial 287 | Epoch 010 | GP NLPD: 257923.26 | JEPA Loss:   1.11 | SR: 1.10
  Trial 287 | Epoch 020 | GP NLPD: 257201.24 | JEPA Loss:   1.66 | SR: 1.04
  Trial 287 | Epoch 030 | GP NLPD: 261058.79 | JEPA Loss:   3.77 | SR: 1.09
  Trial 287 | Epoch 040 | GP NLPD: 266631.55 | JEPA Loss:   2.65 | SR: 1.06
  Trial 287 | Epoch 050 | GP NLPD: 287967.92 | JEPA Loss:   1.09 | SR: 1.07
  Trial 287 | Epoch 060 | GP NLPD: 315201.84 | JEPA Loss:   1.47 | SR: 1.06
  Trial 287 | Epoch 070 | GP NLPD: 312448.66 | JEPA Loss:   1.19 | SR: 1.04
  Trial 287 | Epoch 080 | GP NLPD: 291034.28 | JEPA Loss:   1.26 | SR: 1.04
  Trial 287 | Epoch 090 | GP NLPD: 243452.30 | JEPA Loss:   1.24 | SR: 1.02
  Trial 287 | Epoch 100 | GP NLPD: 216926.21 | JEPA Loss:   1.31 | SR: 1.03
  Trial 287 | Epoch 110 | GP NLPD: 217042.39 | JEPA Loss:   4.26 | SR: 1.01
  Trial 287 | Epoch 120 | GP NLPD: 204270.68 | JEPA Loss:  13.43 | SR: 1.09
  Trial 287 | Epoch 130 | GP NLPD: 330859.45 | JEPA Loss:   3.93 | SR: 1.01
  Trial 287 | Epoch 140 | GP NLPD: 185322.60 | JEPA Loss:   6.11 | SR: 1.01
  Trial 287 | Epoch 150 | GP NLPD: 431899.56 | JEPA Loss:   2.32 | SR: 1.01
  Trial 287 | Epoch 160 | GP NLPD: 302339.75 | JEPA Loss:   5.84 | SR: 1.01
  Trial 287 | Epoch 170 | GP NLPD: 192038.05 | JEPA Loss:  11.58 | SR: 1.02
  Trial 287 | Epoch 180 | GP NLPD: 461997.90 | JEPA Loss:   7.81 | SR: 1.00
  Trial 287 | Epoch 190 | GP NLPD: 493172.61 | JEPA Loss:   6.08 | SR: 1.00
  Trial 287 | Epoch 200 | GP NLPD: 312412.91 | JEPA Loss:   8.89 | SR: 1.00
  Trial 287 | Epoch 210 | GP NLPD: 331535.34 | JEPA Loss:   7.74 | SR: 1.02
  Trial 287 | Epoch 220 | GP NLPD: 431805.41 | JEPA Loss:   9.89 | SR: 1.01
  Trial 287 | Epoch 230 | GP NLPD: 336508.29 | JEPA Loss:  25.87 | SR: 1.03
  Trial 287 | Epoch 240 | GP NLPD: 400320.94 | JEPA Loss:   8.40 | SR: 1.04
  Trial 287 | Epoch 250 | GP NLPD: 310846.42 | JEPA Loss:  22.40 | SR: 1.05
  Trial 287 | Epoch 260 | GP NLPD: 292458.78 | JEPA Loss:   3.37 | SR: 1.08
  Trial 287 | Epoch 270 | GP NLPD: 312670.89 | JEPA Loss:   3.11 | SR: 1.03
  Trial 287 | Epoch 280 | GP NLPD: 274772.36 | JEPA Loss:   3.76 | SR: 1.03
  Trial 287 | Epoch 290 | GP NLPD: 294764.75 | JEPA Loss:   1.44 | SR: 1.19
  Trial 287 | Epoch 299 | GP NLPD: 278568.97 | JEPA Loss:   1.30 | SR: 1.35
[I 2026-09-04 01:49:11,889] Trial 287 finished with values: [185322.59895833334, 6.107997144261995, -1.0083170135815938] and parameters: {'encoder_layers': 7, 'encoder_hidden': 64, 'latent_dim': 6, 'gp_num_inducing': 256, 'gp_kernel': 'Matern12', 'gp_periodic': True, 'gp_composition': 'multiplicative', 'gp_mean': 'Constant', 'lr': 0.0030788232552787943, 'gp_lr': 0.0024115016063732246, 'var_weight': 27.8191887647068, 'cov_weight': 27.869006837038526, 'topo_weight': 2.804988248611534, 'ema_tau': 0.9905951340409401, 'aug_noise': 0.09715031036948917, 'aug_dropout': 0.2807929211166537}.
  Trial 288: JIT compilation took 0.0s
  Trial 288 | Epoch 000 | GP NLPD: 188796.92 | JEPA Loss:   0.77 | SR: 2.85
  Trial 288 | Epoch 010 | GP NLPD: 186290.24 | JEPA Loss:   0.62 | SR: 3.03
  Trial 288 | Epoch 020 | GP NLPD: 190541.57 | JEPA Loss:   0.74 | SR: 2.76
  Trial 288 | Epoch 030 | GP NLPD: 205739.73 | JEPA Loss:   0.90 | SR: 2.38
  Trial 288 | Epoch 040 | GP NLPD: 223357.18 | JEPA Loss:   0.89 | SR: 2.43
  Trial 288 | Epoch 050 | GP NLPD: 235459.95 | JEPA Loss:   0.90 | SR: 2.40
  Trial 288 | Epoch 060 | GP NLPD: 243029.55 | JEPA Loss:   0.90 | SR: 2.40
  Trial 288 | Epoch 070 | GP NLPD: 249025.48 | JEPA Loss:   0.90 | SR: 2.42
  Trial 288 | Epoch 080 | GP NLPD: 253635.60 | JEPA Loss:   0.89 | SR: 2.46
  Trial 288 | Epoch 090 | GP NLPD: 257464.21 | JEPA Loss:   0.90 | SR: 2.48
  Trial 288 | Epoch 100 | GP NLPD: 260732.55 | JEPA Loss:   0.89 | SR: 2.53
  Trial 288 | Epoch 110 | GP NLPD: 263495.23 | JEPA Loss:   0.89 | SR: 2.52
  Trial 288 | Epoch 120 | GP NLPD: 265935.37 | JEPA Loss:   0.87 | SR: 2.58
  Trial 288 | Epoch 130 | GP NLPD: 268406.17 | JEPA Loss:   0.88 | SR: 2.56
  Trial 288 | Epoch 140 | GP NLPD: 270526.39 | JEPA Loss:   0.88 | SR: 2.55
  Trial 288 | Epoch 150 | GP NLPD: 273146.91 | JEPA Loss:   0.88 | SR: 2.55
  Trial 288 | Epoch 160 | GP NLPD: 275707.74 | JEPA Loss:   0.88 | SR: 2.59
  Trial 288 | Epoch 170 | GP NLPD: 278608.80 | JEPA Loss:   0.90 | SR: 2.58
  Trial 288 | Epoch 180 | GP NLPD: 280552.96 | JEPA Loss:   0.89 | SR: 2.59
  Trial 288 | Epoch 190 | GP NLPD: 282335.34 | JEPA Loss:   0.90 | SR: 2.56
  Trial 288 | Epoch 200 | GP NLPD: 284191.59 | JEPA Loss:   0.91 | SR: 2.54
  Trial 288 | Epoch 210 | GP NLPD: 285994.93 | JEPA Loss:   0.91 | SR: 2.56
  Trial 288 | Epoch 220 | GP NLPD: 287540.14 | JEPA Loss:   0.91 | SR: 2.56
  Trial 288 | Epoch 230 | GP NLPD: 288874.96 | JEPA Loss:   0.92 | SR: 2.54
  Trial 288 | Epoch 240 | GP NLPD: 290321.82 | JEPA Loss:   0.92 | SR: 2.56
  Trial 288 | Epoch 250 | GP NLPD: 291601.79 | JEPA Loss:   0.92 | SR: 2.55
  Trial 288 | Epoch 260 | GP NLPD: 292509.57 | JEPA Loss:   0.92 | SR: 2.54
  Trial 288 | Epoch 270 | GP NLPD: 293946.66 | JEPA Loss:   0.93 | SR: 2.55
  Trial 288 | Epoch 280 | GP NLPD: 295182.91 | JEPA Loss:   0.95 | SR: 2.50
  Trial 288 | Epoch 290 | GP NLPD: 296108.52 | JEPA Loss:   0.95 | SR: 2.48
  Trial 288 | Epoch 299 | GP NLPD: 297015.22 | JEPA Loss:   0.96 | SR: 2.47
[I 2026-09-04 01:50:10,666] Trial 288 finished with values: [205739.72916666666, 0.895040630052487, -2.375365217526754] and parameters: {'encoder_layers': 4, 'encoder_hidden': 32, 'latent_dim': 7, 'gp_num_inducing': 512, 'gp_kernel': 'Matern12', 'gp_periodic': False, 'gp_composition': 'multiplicative', 'gp_mean': 'Constant', 'lr': 0.00010585628393351758, 'gp_lr': 0.0020665789346112607, 'var_weight': 27.943711574005693, 'cov_weight': 24.84972163191404, 'topo_weight': 6.614861157139179, 'ema_tau': 0.9930349951350527, 'aug_noise': 0.14440675376697032, 'aug_dropout': 0.1621221668486078}.
  Trial 289: JIT compilation took 0.0s
  Trial 289 | Epoch 000 | GP NLPD: 315107.29 | JEPA Loss:   0.74 | SR: 3.52
  Trial 289 | Epoch 010 | GP NLPD: 371008.70 | JEPA Loss:   0.59 | SR: 3.89
  Trial 289 | Epoch 020 | GP NLPD: 351699.83 | JEPA Loss:   0.87 | SR: 3.14
  Trial 289 | Epoch 030 | GP NLPD: 340750.84 | JEPA Loss:   0.93 | SR: 3.08
  Trial 289 | Epoch 040 | GP NLPD: 332649.10 | JEPA Loss:   1.03 | SR: 3.08
  Trial 289 | Epoch 050 | GP NLPD: 328326.76 | JEPA Loss:   0.97 | SR: 3.08
  Trial 289 | Epoch 060 | GP NLPD: 325814.36 | JEPA Loss:   1.08 | SR: 3.14
  Trial 289 | Epoch 070 | GP NLPD: 324971.37 | JEPA Loss:   0.93 | SR: 3.21
  Trial 289 | Epoch 080 | GP NLPD: 327760.91 | JEPA Loss:   0.98 | SR: 3.13
  Trial 289 | Epoch 090 | GP NLPD: 329867.14 | JEPA Loss:   0.93 | SR: 3.26
  Trial 289 | Epoch 100 | GP NLPD: 332123.93 | JEPA Loss:   0.97 | SR: 3.36
  Trial 289 | Epoch 110 | GP NLPD: 332948.51 | JEPA Loss:   0.93 | SR: 3.39
  Trial 289 | Epoch 120 | GP NLPD: 335609.68 | JEPA Loss:   0.91 | SR: 3.45
  Trial 289 | Epoch 130 | GP NLPD: 338295.59 | JEPA Loss:   0.89 | SR: 3.54
  Trial 289 | Epoch 140 | GP NLPD: 341198.68 | JEPA Loss:   0.87 | SR: 3.50
  Trial 289 | Epoch 150 | GP NLPD: 344223.74 | JEPA Loss:   0.79 | SR: 3.72
  Trial 289 | Epoch 160 | GP NLPD: 346603.92 | JEPA Loss:   0.78 | SR: 3.90
  Trial 289 | Epoch 170 | GP NLPD: 350039.08 | JEPA Loss:   0.75 | SR: 4.04
  Trial 289 | Epoch 180 | GP NLPD: 352031.39 | JEPA Loss:   0.76 | SR: 4.08
  Trial 289 | Epoch 190 | GP NLPD: 352143.04 | JEPA Loss:   0.78 | SR: 4.18
  Trial 289 | Epoch 200 | GP NLPD: 352337.27 | JEPA Loss:   0.78 | SR: 4.18
  Trial 289 | Epoch 210 | GP NLPD: 352827.53 | JEPA Loss:   0.70 | SR: 4.09
  Trial 289 | Epoch 220 | GP NLPD: 353924.81 | JEPA Loss:   0.70 | SR: 3.88
  Trial 289 | Epoch 230 | GP NLPD: 354031.86 | JEPA Loss:   0.72 | SR: 3.90
  Trial 289 | Epoch 240 | GP NLPD: 353934.90 | JEPA Loss:   0.73 | SR: 3.78
  Trial 289 | Epoch 250 | GP NLPD: 353806.97 | JEPA Loss:   0.78 | SR: 3.88
  Trial 289 | Epoch 260 | GP NLPD: 352553.90 | JEPA Loss:   0.68 | SR: 3.53
  Trial 289 | Epoch 270 | GP NLPD: 352150.54 | JEPA Loss:   0.66 | SR: 3.70
  Trial 289 | Epoch 280 | GP NLPD: 349560.30 | JEPA Loss:   0.65 | SR: 3.83
  Trial 289 | Epoch 290 | GP NLPD: 347756.69 | JEPA Loss:   0.63 | SR: 3.63
  Trial 289 | Epoch 299 | GP NLPD: 346398.53 | JEPA Loss:   0.68 | SR: 3.19
[I 2026-09-04 01:51:15,481] Trial 289 finished with values: [324417.2864583333, 0.9557801621655623, -3.1842473347981772] and parameters: {'encoder_layers': 3, 'encoder_hidden': 128, 'latent_dim': 10, 'gp_num_inducing': 512, 'gp_kernel': 'Matern52', 'gp_periodic': False, 'gp_composition': 'multiplicative', 'gp_mean': 'Constant', 'lr': 0.00442464464801017, 'gp_lr': 0.0018685204060235334, 'var_weight': 46.65452112592987, 'cov_weight': 40.536142928426436, 'topo_weight': 9.77112555276282, 'ema_tau': 0.9975560980019411, 'aug_noise': 0.10916436997821972, 'aug_dropout': 0.25716732428004635}.
  Trial 290: JIT compilation took 0.0s
  Trial 290 | Epoch 000 | GP NLPD: 354763.35 | JEPA Loss:   1.03 | SR: 2.02
  Trial 290 | Epoch 010 | GP NLPD: 368565.29 | JEPA Loss:   0.68 | SR: 3.70
  Trial 290 | Epoch 020 | GP NLPD: 343359.33 | JEPA Loss:   0.62 | SR: 3.95
  Trial 290 | Epoch 030 | GP NLPD: 333143.42 | JEPA Loss:   0.65 | SR: 3.52
  Trial 290 | Epoch 040 | GP NLPD: 338360.61 | JEPA Loss:   0.60 | SR: 3.87
  Trial 290 | Epoch 050 | GP NLPD: 337737.81 | JEPA Loss:   0.61 | SR: 3.68
  Trial 290 | Epoch 060 | GP NLPD: 338400.45 | JEPA Loss:   0.64 | SR: 3.44
  Trial 290 | Epoch 070 | GP NLPD: 339867.17 | JEPA Loss:   0.64 | SR: 3.56
  Trial 290 | Epoch 080 | GP NLPD: 340596.15 | JEPA Loss:   0.68 | SR: 3.39
  Trial 290 | Epoch 090 | GP NLPD: 340374.46 | JEPA Loss:   0.79 | SR: 3.10
  Trial 290 | Epoch 100 | GP NLPD: 342481.83 | JEPA Loss:   0.84 | SR: 3.03
  Trial 290 | Epoch 110 | GP NLPD: 342399.66 | JEPA Loss:   0.86 | SR: 2.82
  Trial 290 | Epoch 120 | GP NLPD: 338552.32 | JEPA Loss:   0.90 | SR: 2.89
  Trial 290 | Epoch 130 | GP NLPD: 336850.39 | JEPA Loss:   0.86 | SR: 2.79
  Trial 290 | Epoch 140 | GP NLPD: 337364.86 | JEPA Loss:   0.96 | SR: 2.76
  Trial 290 | Epoch 150 | GP NLPD: 336136.68 | JEPA Loss:   0.88 | SR: 2.70
  Trial 290 | Epoch 160 | GP NLPD: 331593.65 | JEPA Loss:   0.96 | SR: 2.72
  Trial 290 | Epoch 170 | GP NLPD: 328908.29 | JEPA Loss:   0.94 | SR: 2.63
  Trial 290 | Epoch 180 | GP NLPD: 323380.05 | JEPA Loss:   0.94 | SR: 2.48
  Trial 290 | Epoch 190 | GP NLPD: 319692.90 | JEPA Loss:   0.95 | SR: 2.51
  Trial 290 | Epoch 200 | GP NLPD: 316280.80 | JEPA Loss:   0.87 | SR: 2.41
  Trial 290 | Epoch 210 | GP NLPD: 311752.15 | JEPA Loss:   0.98 | SR: 2.44
  Trial 290 | Epoch 220 | GP NLPD: 309734.14 | JEPA Loss:   0.98 | SR: 2.25
  Trial 290 | Epoch 230 | GP NLPD: 313432.00 | JEPA Loss:   1.11 | SR: 2.12
  Trial 290 | Epoch 240 | GP NLPD: 313177.96 | JEPA Loss:   1.10 | SR: 2.10
  Trial 290 | Epoch 250 | GP NLPD: 310040.98 | JEPA Loss:   1.05 | SR: 2.20
  Trial 290 | Epoch 260 | GP NLPD: 299774.07 | JEPA Loss:   0.92 | SR: 2.20
  Trial 290 | Epoch 270 | GP NLPD: 291852.72 | JEPA Loss:   0.86 | SR: 2.02
  Trial 290 | Epoch 280 | GP NLPD: 296636.07 | JEPA Loss:   0.83 | SR: 1.90
  Trial 290 | Epoch 290 | GP NLPD: 297017.00 | JEPA Loss:   0.94 | SR: 1.65
  Trial 290 | Epoch 299 | GP NLPD: 295752.80 | JEPA Loss:   0.91 | SR: 1.72
[I 2026-09-04 01:52:12,744] Trial 290 finished with values: [291852.7239583333, 0.8589501405755678, -2.022548774878184] and parameters: {'encoder_layers': 4, 'encoder_hidden': 128, 'latent_dim': 9, 'gp_num_inducing': 128, 'gp_kernel': 'Matern12', 'gp_periodic': True, 'gp_composition': 'additive', 'gp_mean': 'Zero', 'lr': 0.00442464464801017, 'gp_lr': 0.0023815408275889654, 'var_weight': 22.05052402333557, 'cov_weight': 28.22101649339252, 'topo_weight': 9.207543527284134, 'ema_tau': 0.9917082375834424, 'aug_noise': 0.003053042833115383, 'aug_dropout': 0.15342346279266736}.
  Trial 291: JIT compilation took 0.0s
  Trial 291 | Epoch 000 | GP NLPD: 211969.11 | JEPA Loss:   0.52 | SR: 4.59
  Trial 291 | Epoch 010 | GP NLPD: 279975.43 | JEPA Loss:   1.07 | SR: 3.68
  Trial 291 | Epoch 020 | GP NLPD: 332843.50 | JEPA Loss:   0.70 | SR: 3.90
  Trial 291 | Epoch 030 | GP NLPD: 343045.70 | JEPA Loss:   0.70 | SR: 3.57
  Trial 291 | Epoch 040 | GP NLPD: 342885.31 | JEPA Loss:   0.74 | SR: 3.64
  Trial 291 | Epoch 050 | GP NLPD: 341177.21 | JEPA Loss:   0.74 | SR: 3.52
  Trial 291 | Epoch 060 | GP NLPD: 340319.87 | JEPA Loss:   0.76 | SR: 3.36
  Trial 291 | Epoch 070 | GP NLPD: 343600.95 | JEPA Loss:   0.78 | SR: 3.16
  Trial 291 | Epoch 080 | GP NLPD: 343491.49 | JEPA Loss:   0.78 | SR: 3.17
  Trial 291 | Epoch 090 | GP NLPD: 350329.62 | JEPA Loss:   0.80 | SR: 3.19
  Trial 291 | Epoch 100 | GP NLPD: 349780.85 | JEPA Loss:   0.82 | SR: 3.10
  Trial 291 | Epoch 110 | GP NLPD: 350007.11 | JEPA Loss:   0.82 | SR: 3.05
  Trial 291 | Epoch 120 | GP NLPD: 348947.47 | JEPA Loss:   0.84 | SR: 2.91
  Trial 291 | Epoch 130 | GP NLPD: 348822.02 | JEPA Loss:   0.86 | SR: 2.78
  Trial 291 | Epoch 140 | GP NLPD: 348910.92 | JEPA Loss:   0.86 | SR: 2.80
  Trial 291 | Epoch 150 | GP NLPD: 349359.10 | JEPA Loss:   0.86 | SR: 2.77
  Trial 291 | Epoch 160 | GP NLPD: 348666.78 | JEPA Loss:   0.90 | SR: 2.65
  Trial 291 | Epoch 170 | GP NLPD: 346672.42 | JEPA Loss:   0.90 | SR: 2.66
  Trial 291 | Epoch 180 | GP NLPD: 347547.46 | JEPA Loss:   0.88 | SR: 2.61
  Trial 291 | Epoch 190 | GP NLPD: 347197.65 | JEPA Loss:   0.90 | SR: 2.53
  Trial 291 | Epoch 200 | GP NLPD: 346952.96 | JEPA Loss:   0.89 | SR: 2.56
  Trial 291 | Epoch 210 | GP NLPD: 346091.21 | JEPA Loss:   0.86 | SR: 2.55
  Trial 291 | Epoch 220 | GP NLPD: 344362.21 | JEPA Loss:   0.90 | SR: 2.42
  Trial 291 | Epoch 230 | GP NLPD: 342899.68 | JEPA Loss:   0.85 | SR: 2.51
